run_key,subject_id,outer_fold,variant,dimension,seed,levels,feature_k,selected_structure_parameters,true_class,predicted_class,target_score,selected_temperature,similarity_prediction_raw,similarity_prediction_bounded,class_score_0,class_score_1,class_score_2,class_score_3
sub-cp032_ses-20211105_level-04B_run-009,sub-cp032,5,hybrid,5000,42,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",3,3,4.0,0.05,3.1719857386407213,3.1719857386407213,0.8444972038269043,0.8407766222953796,0.8758028745651245,0.9177238941192628
sub-cp035_ses-20220125_level-01B_run-001,sub-cp035,5,hybrid,5000,42,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",0,1,1.0,0.05,2.246928637228672,2.246928637228672,0.8522778153419495,0.8703209757804871,0.8657137155532837,0.7999783754348755
sub-cp035_ses-20220125_level-01B_run-007,sub-cp035,5,hybrid,5000,42,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",0,0,1.0,0.05,1.8243433664920308,1.8243433664920308,0.909800350666046,0.8700287342071533,0.8657373189926147,0.8031991720199585
sub-cp035_ses-20220125_level-01B_run-012,sub-cp035,5,hybrid,5000,42,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",0,0,1.0,0.05,2.0841691895475263,2.0841691895475263,0.8823055028915405,0.8619329929351807,0.858539879322052,0.82176274061203
sub-cp035_ses-20220125_level-02B_run-003,sub-cp035,5,hybrid,5000,42,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",1,1,2.0,0.05,2.20681179713416,2.20681179713416,0.8742861151695251,0.9026309251785278,0.8827283978462219,0.8221661448478699
sub-cp035_ses-20220125_level-02B_run-008,sub-cp035,5,hybrid,5000,42,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",1,1,2.0,0.05,2.180021045690875,2.180021045690875,0.8713072538375854,0.9175791144371032,0.8952133655548096,0.7830559015274048
sub-cp035_ses-20220125_level-02B_run-010,sub-cp035,5,hybrid,5000,42,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",1,1,2.0,0.05,2.0865010061486373,2.0865010061486373,0.8774526119232178,0.8932148218154907,0.8675501942634583,0.8057085871696472
sub-cp035_ses-20220125_level-03B_run-002,sub-cp035,5,hybrid,5000,42,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",2,2,3.0,0.05,2.4762835234509395,2.4762835234509395,0.7971653342247009,0.8480520248413086,0.851560115814209,0.7868519425392151
sub-cp035_ses-20220125_level-03B_run-005,sub-cp035,5,hybrid,5000,42,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",2,2,3.0,0.05,2.524960021152854,2.524960021152854,0.839939296245575,0.8847616910934448,0.907346487045288,0.8196244239807129
sub-cp035_ses-20220125_level-03B_run-011,sub-cp035,5,hybrid,5000,42,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",2,2,3.0,0.05,2.407100629969794,2.407100629969794,0.8559530377388,0.9033775925636292,0.9150619506835938,0.8004034161567688
sub-cp035_ses-20220125_level-04B_run-004,sub-cp035,5,hybrid,5000,42,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",3,3,4.0,0.05,3.1920375106096373,3.1920375106096373,0.8196564316749573,0.8251392245292664,0.8422031998634338,0.8973791003227234
sub-cp035_ses-20220125_level-04B_run-006,sub-cp035,5,hybrid,5000,42,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",3,3,4.0,0.05,3.3391664493648907,3.3391664493648907,0.8319790959358215,0.8195733428001404,0.8591809868812561,0.9216104745864868
sub-cp035_ses-20220125_level-04B_run-009,sub-cp035,5,hybrid,5000,42,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",3,3,4.0,0.05,3.2263122543578326,3.2263122543578326,0.8287973403930664,0.8272640109062195,0.8561323285102844,0.9084628820419312
sub-cp004_ses-20210330_level-01B_run-001,sub-cp004,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",0,0,1.0,0.05,1.5724577541299014,1.5724577541299014,0.8979331254959106,0.8524624109268188,0.8216997385025024,0.73291015625
sub-cp004_ses-20210330_level-01B_run-007,sub-cp004,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",0,0,1.0,0.05,1.741799677647781,1.741799677647781,0.912752091884613,0.8820433020591736,0.8505403995513916,0.8005689978599548
sub-cp004_ses-20210330_level-01B_run-012,sub-cp004,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",0,0,1.0,0.05,1.4938271450518903,1.4938271450518903,0.9044591188430786,0.8523852825164795,0.8131183385848999,0.7275198698043823
sub-cp004_ses-20210330_level-02B_run-003,sub-cp004,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",1,1,2.0,0.05,2.281053550795144,2.281053550795144,0.8615261316299438,0.892132043838501,0.8870245814323425,0.8090816140174866
sub-cp004_ses-20210330_level-02B_run-008,sub-cp004,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",1,0,2.0,0.05,1.7345683183606515,1.7345683183606515,0.8808251023292542,0.8716744184494019,0.8248232007026672,0.7251361012458801
sub-cp004_ses-20210330_level-02B_run-010,sub-cp004,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",1,2,2.0,0.05,2.11475658423174,2.11475658423174,0.8935244083404541,0.8840561509132385,0.9006472229957581,0.7785050868988037
sub-cp004_ses-20210330_level-03B_run-002,sub-cp004,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",2,2,3.0,0.05,2.472512881460276,2.472512881460276,0.8654036521911621,0.8553587198257446,0.9193534255027772,0.7852267622947693
sub-cp004_ses-20210330_level-03B_run-005,sub-cp004,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",2,2,3.0,0.05,2.5247681724501527,2.5247681724501527,0.8263471722602844,0.8636573553085327,0.8862365484237671,0.809685468673706
sub-cp004_ses-20210330_level-03B_run-011,sub-cp004,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",2,2,3.0,0.05,2.4921214328172017,2.4921214328172017,0.8769584894180298,0.8728870153427124,0.9378002285957336,0.783137857913971
sub-cp004_ses-20210330_level-04B_run-004,sub-cp004,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",3,3,4.0,0.05,3.0586873501340444,3.0586873501340444,0.8442292809486389,0.8144378066062927,0.8474969863891602,0.8970044255256653
sub-cp004_ses-20210330_level-04B_run-006,sub-cp004,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",3,3,4.0,0.05,3.027305262880473,3.027305262880473,0.8481625318527222,0.8054863214492798,0.8601801991462708,0.8953527212142944
sub-cp004_ses-20210330_level-04B_run-009,sub-cp004,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",3,3,4.0,0.05,2.7972227341116627,2.7972227341116627,0.8544908761978149,0.8336973786354065,0.875795304775238,0.8802330493927002
sub-cp011_ses-20210408_level-01B_run-001,sub-cp011,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",0,0,1.0,0.05,1.9459430854461308,1.9459430854461308,0.8756530284881592,0.8751499652862549,0.8240651488304138,0.8066555261611938
sub-cp011_ses-20210408_level-01B_run-007,sub-cp011,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",0,0,1.0,0.05,1.5632797729477637,1.5632797729477637,0.846178412437439,0.7986719012260437,0.7414576411247253,0.725364089012146
sub-cp011_ses-20210408_level-01B_run-012,sub-cp011,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",0,0,1.0,0.05,1.8975272202674975,1.8975272202674975,0.8694272041320801,0.852287769317627,0.8071210384368896,0.7983785271644592
sub-cp011_ses-20210408_level-02B_run-003,sub-cp011,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",1,2,2.0,0.05,2.9457127766357303,2.9457127766357303,0.7040707468986511,0.7429845929145813,0.7821148633956909,0.7674704194068909
sub-cp011_ses-20210408_level-02B_run-008,sub-cp011,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",1,1,2.0,0.05,2.0684290337039344,2.0684290337039344,0.8636124730110168,0.8890981674194336,0.8470674157142639,0.7973437905311584
sub-cp011_ses-20210408_level-02B_run-010,sub-cp011,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",1,2,2.0,0.05,2.2253330716253306,2.2253330716253306,0.8780022263526917,0.8905066847801208,0.8994461894035339,0.7931502461433411
sub-cp011_ses-20210408_level-03B_run-002,sub-cp011,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",2,2,3.0,0.05,2.942141470749505,2.942141470749505,0.7474310994148254,0.7536035776138306,0.8413537740707397,0.79295814037323
sub-cp011_ses-20210408_level-03B_run-005,sub-cp011,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",2,2,3.0,0.05,2.5152376507139627,2.5152376507139627,0.8550522327423096,0.8448896408081055,0.879132866859436,0.8423224687576294
sub-cp011_ses-20210408_level-03B_run-011,sub-cp011,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",2,0,3.0,0.05,2.1279752583318543,2.1279752583318543,0.8629974126815796,0.8268682956695557,0.8418697118759155,0.8076321482658386
sub-cp011_ses-20210408_level-04B_run-004,sub-cp011,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",3,3,4.0,0.05,2.7395976546315497,2.7395976546315497,0.7983645796775818,0.7963009476661682,0.7980872988700867,0.8259956240653992
sub-cp011_ses-20210408_level-04B_run-006,sub-cp011,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",3,3,4.0,0.05,3.4011326825470247,3.4011326825470247,0.7714676856994629,0.788608968257904,0.8327003121376038,0.884478747844696
sub-cp011_ses-20210408_level-04B_run-009,sub-cp011,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",3,3,4.0,0.05,2.86000205748706,2.86000205748706,0.8359552025794983,0.8115677237510681,0.830243706703186,0.8702420592308044
sub-cp016_ses-20210528_level-01B_run-001,sub-cp016,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",0,0,1.0,0.05,1.413004152466912,1.413004152466912,0.9320589900016784,0.8633225560188293,0.8220963478088379,0.7633374333381653
sub-cp016_ses-20210528_level-01B_run-007,sub-cp016,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",0,0,1.0,0.05,1.5121244211458378,1.5121244211458378,0.8970826268196106,0.8498538732528687,0.8043544292449951,0.7308534979820251
sub-cp016_ses-20210528_level-01B_run-012,sub-cp016,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",0,0,1.0,0.05,1.627594330280047,1.627594330280047,0.9178255200386048,0.8642750978469849,0.8505145311355591,0.7773338556289673
sub-cp016_ses-20210528_level-02B_run-003,sub-cp016,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",1,0,2.0,0.05,1.7936658831847363,1.7936658831847363,0.9147482514381408,0.9003358483314514,0.8749561905860901,0.7573311924934387
sub-cp016_ses-20210528_level-02B_run-008,sub-cp016,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",1,1,2.0,0.05,1.746678560653744,1.746678560653744,0.893226683139801,0.9066210389137268,0.8277586698532104,0.7245057225227356
sub-cp016_ses-20210528_level-02B_run-010,sub-cp016,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",1,1,2.0,0.05,1.9206539003413967,1.9206539003413967,0.8696764707565308,0.9086276888847352,0.8435253500938416,0.7217807769775391
sub-cp016_ses-20210528_level-03B_run-002,sub-cp016,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",2,2,3.0,0.05,2.360479381700753,2.360479381700753,0.8191222548484802,0.8172105550765991,0.8625393509864807,0.7096213698387146
sub-cp016_ses-20210528_level-03B_run-005,sub-cp016,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",2,2,3.0,0.05,2.273288972735729,2.273288972735729,0.8314511775970459,0.8457491993904114,0.866321861743927,0.7176759839057922
sub-cp016_ses-20210528_level-03B_run-011,sub-cp016,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",2,2,3.0,0.05,2.2903517087854013,2.2903517087854013,0.8271654844284058,0.8383394479751587,0.8639931678771973,0.712091326713562
sub-cp016_ses-20210528_level-04B_run-004,sub-cp016,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",3,3,4.0,0.05,3.173698651184775,3.173698651184775,0.8400067687034607,0.8312672972679138,0.8763647079467773,0.912449598312378
sub-cp016_ses-20210528_level-04B_run-006,sub-cp016,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",3,3,4.0,0.05,3.288638075099124,3.288638075099124,0.8436174988746643,0.8277063965797424,0.8820146322250366,0.9280259013175964
sub-cp016_ses-20210528_level-04B_run-009,sub-cp016,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",3,3,4.0,0.05,3.018007412639157,3.018007412639157,0.8508589267730713,0.8159729838371277,0.8711680173873901,0.8986058831214905
sub-cp027_ses-20210722_level-01B_run-001,sub-cp027,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",0,0,1.0,0.05,1.4761248755825525,1.4761248755825525,0.9330532550811768,0.8791935443878174,0.8406326770782471,0.7441633939743042
sub-cp027_ses-20210722_level-01B_run-007,sub-cp027,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",0,0,1.0,0.05,1.5421878626148575,1.5421878626148575,0.9272403120994568,0.8930820822715759,0.8386297821998596,0.7442200779914856
sub-cp027_ses-20210722_level-01B_run-012,sub-cp027,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",0,0,1.0,0.05,1.3936059241855931,1.3936059241855931,0.9426562190055848,0.8696519136428833,0.8356625437736511,0.7571321725845337
sub-cp027_ses-20210722_level-02B_run-003,sub-cp027,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",1,1,2.0,0.05,1.9495866306889733,1.9495866306889733,0.8920136094093323,0.9135296940803528,0.8758774399757385,0.7463716864585876
sub-cp027_ses-20210722_level-02B_run-008,sub-cp027,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",1,1,2.0,0.05,1.9987358238283737,1.9987358238283737,0.8775579333305359,0.8977254629135132,0.8717049360275269,0.7307413816452026
sub-cp027_ses-20210722_level-02B_run-010,sub-cp027,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",1,1,2.0,0.05,1.810815661736981,1.810815661736981,0.8985084891319275,0.9144830703735352,0.8518877029418945,0.7344944477081299
sub-cp027_ses-20210722_level-03B_run-002,sub-cp027,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",2,2,3.0,0.05,2.317975052926933,2.317975052926933,0.8867378830909729,0.8709507584571838,0.9198020100593568,0.7869461178779602
sub-cp027_ses-20210722_level-03B_run-005,sub-cp027,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",2,2,3.0,0.05,2.3155298634041954,2.3155298634041954,0.8579742312431335,0.8287702798843384,0.8908208608627319,0.7436624765396118
sub-cp027_ses-20210722_level-03B_run-011,sub-cp027,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",2,2,3.0,0.05,2.269847909625119,2.269847909625119,0.8898159265518188,0.8590047955513,0.9170086979866028,0.7700760364532471
sub-cp027_ses-20210722_level-04B_run-004,sub-cp027,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",3,3,4.0,0.05,3.314615833295076,3.314615833295076,0.828279435634613,0.8348049521446228,0.8813489675521851,0.924778401851654
sub-cp027_ses-20210722_level-04B_run-006,sub-cp027,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",3,2,4.0,0.05,2.8556564870580163,2.8556564870580163,0.8497595191001892,0.8523930907249451,0.9028502106666564,0.8855298757553101
sub-cp027_ses-20210722_level-04B_run-009,sub-cp027,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",3,3,4.0,0.05,3.071522097053955,3.071522097053955,0.8365647792816162,0.8440825939178467,0.8799861073493958,0.902732253074646
sub-cp033_ses-20211215_level-01B_run-001,sub-cp033,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",0,1,1.0,0.05,1.9037336872487247,1.9037336872487247,0.883008599281311,0.8964506983757019,0.854258120059967,0.7546538710594177
sub-cp033_ses-20211215_level-01B_run-007,sub-cp033,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",0,0,1.0,0.05,2.001672280364123,2.001672280364123,0.9019536972045898,0.8738643527030945,0.8780656456947327,0.8194164037704468
sub-cp033_ses-20211215_level-01B_run-012,sub-cp033,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",0,1,1.0,0.05,1.925246167445954,1.925246167445954,0.8899348378181458,0.8911895155906677,0.8549274206161499,0.7956780195236206
sub-cp033_ses-20211215_level-02B_run-003,sub-cp033,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",1,2,2.0,0.05,2.4195872766046937,2.4195872766046937,0.87539142370224,0.8790967464447021,0.9058229327201844,0.8416429758071899
sub-cp033_ses-20211215_level-02B_run-008,sub-cp033,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",1,0,2.0,0.05,1.7625306885922196,1.7625306885922196,0.9091811776161194,0.8991097807884216,0.8599985837936401,0.7565287947654724
sub-cp033_ses-20211215_level-02B_run-010,sub-cp033,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",1,0,2.0,0.05,1.827773228843574,1.827773228843574,0.9068228602409364,0.8821792006492615,0.8628504276275635,0.7958554625511169
sub-cp033_ses-20211215_level-03B_run-002,sub-cp033,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",2,2,3.0,0.05,2.346615421441511,2.346615421441511,0.8683446645736694,0.8753864765167236,0.8798365592956543,0.8392207026481628
sub-cp033_ses-20211215_level-03B_run-005,sub-cp033,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",2,2,3.0,0.05,2.405101331428308,2.405101331428308,0.8574318289756775,0.8751121759414673,0.8925849795341492,0.8216933012008667
sub-cp033_ses-20211215_level-03B_run-011,sub-cp033,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",2,2,3.0,0.05,2.2754851299947743,2.2754851299947743,0.8994498252868652,0.8593798875808716,0.92311829328537,0.7999986410140991
sub-cp033_ses-20211215_level-04B_run-004,sub-cp033,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",3,3,4.0,0.05,3.170428114880808,3.170428114880808,0.8234173059463501,0.8182755708694458,0.8618983626365662,0.8967287540435791
sub-cp033_ses-20211215_level-04B_run-006,sub-cp033,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",3,3,4.0,0.05,3.172203175219577,3.172203175219577,0.8464274406433105,0.8426949977874756,0.8871017694473267,0.9205931425094604
sub-cp033_ses-20211215_level-04B_run-009,sub-cp033,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",3,3,4.0,0.05,3.2576866507808777,3.2576866507808777,0.8497734069824219,0.8331372141838074,0.8851433992385864,0.9298478364944458
sub-cp039_ses-20211219_level-01B_run-001,sub-cp039,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",0,2,1.0,0.05,2.973355829182565,2.973355829182565,0.7078397870063782,0.7035321593284607,0.7883003354072571,0.7567982077598572
sub-cp039_ses-20211219_level-01B_run-007,sub-cp039,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",0,1,1.0,0.05,2.58250133957466,2.58250133957466,0.7084454298019409,0.7521163821220398,0.7414026856422424,0.7297499775886536
sub-cp039_ses-20211219_level-01B_run-012,sub-cp039,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",0,1,1.0,0.05,2.3090781617694187,2.3090781617694187,0.7250231504440308,0.7434755563735962,0.6950389742851257,0.7147479057312012
sub-cp039_ses-20211219_level-02B_run-003,sub-cp039,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",1,2,2.0,0.05,2.9011473719149667,2.9011473719149667,0.6373944878578186,0.6761229038238525,0.7360431551933289,0.6899778246879578
sub-cp039_ses-20211219_level-02B_run-008,sub-cp039,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",1,2,2.0,0.05,2.506489192094448,2.506489192094448,0.7268935441970825,0.7171981930732727,0.763607382774353,0.7013037800788879
sub-cp039_ses-20211219_level-02B_run-010,sub-cp039,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",1,2,2.0,0.05,3.1937868218569285,3.1937868218569285,0.6466900110244751,0.7089112997055054,0.7648007273674011,0.7638379335403442
sub-cp039_ses-20211219_level-03B_run-002,sub-cp039,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",2,2,3.0,0.05,3.102013908640709,3.102013908640709,0.604362964630127,0.6533663272857666,0.7225765585899353,0.7003499269485474
sub-cp039_ses-20211219_level-03B_run-005,sub-cp039,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",2,2,3.0,0.05,2.960449575765961,2.960449575765961,0.6640663146972656,0.6847255229949951,0.7420212626457214,0.7206618189811707
sub-cp039_ses-20211219_level-03B_run-011,sub-cp039,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",2,2,3.0,0.05,3.016268678773334,3.016268678773334,0.6769382953643799,0.7355371713638306,0.8039755821228027,0.7630285024642944
sub-cp039_ses-20211219_level-04B_run-004,sub-cp039,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",3,2,4.0,0.05,2.987612635182159,2.987612635182159,0.6450493335723877,0.6790448427200317,0.7194745540618896,0.7122510671615601
sub-cp039_ses-20211219_level-04B_run-006,sub-cp039,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",3,2,4.0,0.05,3.035382206584996,3.035382206584996,0.6528438925743103,0.6878908276557922,0.7312546372413635,0.7274839878082275
sub-cp039_ses-20211219_level-04B_run-009,sub-cp039,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",3,3,4.0,0.05,3.2150912822449307,3.2150912822449307,0.6589301228523254,0.6790115833282471,0.7275199294090271,0.7502837777137756
sub-cp043_ses-20220127_level-01B_run-001,sub-cp043,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",0,0,1.0,0.05,1.7042199379247087,1.7042199379247087,0.90739107131958,0.8888100385665894,0.8457889556884766,0.7607617378234863
sub-cp043_ses-20220127_level-01B_run-007,sub-cp043,1,hybrid,5000,43,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",0,0,1.0,0.05,1.9924477441357964,1.9924477441357964,0.908150315284729,0.8878076076507568,0.8825622200965881,0.8253777623176575
